"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"42209",1232952,"DERM_BBWQ","SP08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42210",1232994,"DERM_BBWQ","CG07",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42211",1232998,"DERM_BBWQ","BL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42212",1232999,"DERM_BBWQ","BL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42213",1233021,"DERM_BBWQ","BL01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42214",1233027,"DERM_BBWQ","BL01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42215",1233030,"DERM_BBWQ","BB39A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42216",1233033,"DERM_BBWQ","BB39A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42217",1233054,"DERM_BBWQ","PR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42218",1233065,"DERM_BBWQ","BB53",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42219",1233067,"DERM_BBWQ","BB53",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42220",1233101,"DERM_BBWQ","FC15",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42221",1233102,"DERM_BBWQ","MI01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42222",1233125,"DERM_BBWQ","MW01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42223",1233140,"DERM_BBWQ","FC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42224",1233165,"DERM_BBWQ","NO07A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42225",1233169,"DERM_BBWQ","BB41",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42226",1233175,"DERM_BBWQ","GL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42227",1233177,"DERM_BBWQ","GL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42228",1233200,"DERM_BBWQ","BL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42229",1233201,"DERM_BBWQ","BL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42230",1233221,"DERM_BBWQ","GL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42231",1233224,"DERM_BBWQ","PR04A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42232",1233226,"DERM_BBWQ","GL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42233",1233240,"DERM_BBWQ","AR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42234",1233251,"DERM_BBWQ","PR03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42235",1233256,"DERM_BBWQ","BB51",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42236",1233295,"DERM_BBWQ","MW05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42237",1233308,"DERM_BBWQ","BB56",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42238",1233309,"DERM_BBWQ","MI02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42239",1233330,"DERM_BBWQ","MI03",NA,"Ammonia",0.5,"",NA,NA,NA
"42240",1233348,"DERM_BBWQ","BB50",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42241",1233369,"DERM_BBWQ","MW13",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42242",1233372,"DERM_BBWQ","MI03",NA,"Ammonia",0.5,"",NA,NA,NA
"42243",1233389,"DERM_BBWQ","MW13",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42244",1233402,"DERM_BBWQ","MW04",NA,"Ammonia",0.5,"",NA,NA,NA
"42245",1233412,"DERM_BBWQ","BB47",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42246",1233454,"DERM_BBWQ","PR08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42247",1233458,"DERM_BBWQ","BB44",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42248",1233486,"DERM_BBWQ","AR03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42249",1233501,"DERM_BBWQ","BL12",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42250",1233513,"DERM_BBWQ","BB38",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42251",1233522,"DERM_BBWQ","MR07",NA,"Ammonia",0.5,"",NA,NA,NA
"42252",1233543,"DERM_BBWQ","MR06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42253",1233546,"DERM_BBWQ","MR06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42254",1233551,"DERM_BBWQ","MR05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42255",1233580,"DERM_BBWQ","WC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42256",1233581,"DERM_BBWQ","WC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42257",1233595,"DERM_BBWQ","MR03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42258",1233596,"DERM_BBWQ","MR03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42259",1233611,"DERM_BBWQ","CM02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42260",1233615,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42261",1233616,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42262",1233618,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42263",1233621,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42264",1233641,"DERM_BBWQ","MR08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42265",1233650,"DERM_BBWQ","BB19",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42266",1233698,"DERM_BBWQ","TM03A",NA,"Ammonia",0.5,"",NA,NA,NA
"42267",1233718,"DERM_BBWQ","BB17",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42268",1233722,"DERM_BBWQ","TM08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42269",1233735,"DERM_BBWQ","BB24",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42270",1233742,"DERM_BBWQ","TM02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42271",1233758,"DERM_BBWQ","BB22",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42272",1233790,"DERM_BBWQ","BB26",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42273",1233799,"DERM_BBWQ","WC04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42274",1233801,"DERM_BBWQ","WC04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42275",1233815,"DERM_BBWQ","BB54",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42276",1233818,"DERM_BBWQ","BB54",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42277",1233832,"DERM_BBWQ","TM05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42278",1233834,"DERM_BBWQ","WC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42279",1233835,"DERM_BBWQ","WC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42280",1233859,"DERM_BBWQ","SK01",NA,"Ammonia",0.5,"",NA,NA,NA
"42281",1233871,"DERM_BBWQ","BB02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42282",1233885,"DERM_BBWQ","BB04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42283",1233892,"DERM_BBWQ","BB04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42284",1233908,"DERM_BBWQ","BB06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42285",1233909,"DERM_BBWQ","BB06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42286",1233935,"DERM_BBWQ","BB05A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42287",1233937,"DERM_BBWQ","BB05A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42288",1233956,"DERM_BBWQ","AC01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42289",1233959,"DERM_BBWQ","AC01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42290",1233962,"DERM_BBWQ","AC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42291",1233973,"DERM_BBWQ","AC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42292",1233980,"DERM_BBWQ","OL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42293",1233983,"DERM_BBWQ","OL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42294",1234007,"DERM_BBWQ","BB09",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42295",1234008,"DERM_BBWQ","SK09",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42296",1234026,"DERM_BBWQ","BS01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42297",1234043,"DERM_BBWQ","BS10",NA,"Ammonia",0.5,"",NA,NA,NA
"42298",1234046,"DERM_BBWQ","SK02",NA,"Ammonia",0.5,"",NA,NA,NA
"42299",1234071,"DERM_BBWQ","LR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42300",1234086,"DERM_BBWQ","BS10",NA,"Ammonia",0.5,"",NA,NA,NA
"42301",1234091,"DERM_BBWQ","BB11",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42302",1234105,"DERM_BBWQ","AC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42303",1234108,"DERM_BBWQ","AC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42304",1234140,"DERM_BBWQ","AC06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42305",1234163,"DERM_BBWQ","BB14",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42306",1234167,"DERM_BBWQ","LR10",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42307",1234203,"DERM_BBWQ","LR08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42308",1234211,"DERM_BBWQ","BS04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42309",1234213,"DERM_BBWQ","LR05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42310",1234216,"DERM_BBWQ","LR06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42311",1234249,"DERM_BBWQ","BISC128",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42312",1234273,"DERM_BBWQ","BISC127",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42313",1234289,"DERM_BBWQ","BISC102",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42314",1234299,"DERM_BBWQ","BISC110",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42315",1234325,"DERM_BBWQ","BISC101",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42316",1234339,"DERM_BBWQ","BISC123",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42317",1234353,"DERM_BBWQ","BISC122",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42318",1234364,"DERM_BBWQ","FLAB02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42319",1234379,"DERM_BBWQ","FLAB02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42320",1234399,"DERM_BBWQ","FLAB01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42321",1234403,"DERM_BBWQ","BISC121",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42322",1234430,"DERM_BBWQ","BB32",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42323",1234436,"DERM_BBWQ","BB35",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42324",1234454,"DERM_BBWQ","BB35",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42325",1234458,"DERM_BBWQ","BB37",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42326",1234479,"DERM_BBWQ","BB36",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42327",1234502,"DERM_BBWQ","CD05",NA,"Ammonia",0.5,"",NA,NA,NA
"42328",1234506,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42329",1234507,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42330",1234536,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42331",1234540,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42332",1234545,"DERM_BBWQ","CD02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42333",1234558,"DERM_BBWQ","CD01A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42334",1234565,"DERM_BBWQ","SP04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42335",1234591,"DERM_BBWQ","SP01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42336",1234609,"DERM_BBWQ","BB34",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"42337",1234626,"DERM_BBWQ","CD09",NA,"Ammonia",0.5,"",NA,NA,NA
"42338",1234644,"DERM_BBWQ","BB31",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42339",1234652,"DERM_BBWQ","CG01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42340",1234655,"DERM_BBWQ","SP08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42341",1234695,"DERM_BBWQ","CG07",NA,"Ammonia",0.5,"",NA,NA,NA
"42342",1234696,"DERM_BBWQ","BB27",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42343",1234742,"DERM_BBWQ","BL03",NA,"Ammonia",0.5,"",NA,NA,NA
"42344",1234744,"DERM_BBWQ","BL03",NA,"Ammonia",0.5,"",NA,NA,NA
"42345",1234757,"DERM_BBWQ","GL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42346",1234761,"DERM_BBWQ","GL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42347",1234774,"DERM_BBWQ","BL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42348",1234775,"DERM_BBWQ","BL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42349",1234785,"DERM_BBWQ","BL01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42350",1234796,"DERM_BBWQ","BL01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42351",1234816,"DERM_BBWQ","BB39A",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"42352",1234822,"DERM_BBWQ","GL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42353",1234827,"DERM_BBWQ","BB39A",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"42354",1234830,"DERM_BBWQ","GL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42355",1234849,"DERM_BBWQ","PR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42356",1234859,"DERM_BBWQ","BB53",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42357",1234861,"DERM_BBWQ","BB53",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42358",1234879,"DERM_BBWQ","MI01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42359",1234896,"DERM_BBWQ","PR03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42360",1234911,"DERM_BBWQ","FC15",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42361",1234925,"DERM_BBWQ","FC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42362",1234949,"DERM_BBWQ","MW01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42363",1234971,"DERM_BBWQ","BB41",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42364",1234972,"DERM_BBWQ","NO07A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42365",1234994,"DERM_BBWQ","MI02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42366",1235009,"DERM_BBWQ","MI03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42367",1235013,"DERM_BBWQ","PR04A",NA,"Ammonia",0.5,"",NA,NA,NA
"42368",1235029,"DERM_BBWQ","MI03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42369",1235055,"DERM_BBWQ","AR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42370",1235075,"DERM_BBWQ","MW05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42371",1235077,"DERM_BBWQ","BB51",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42372",1235106,"DERM_BBWQ","BB56",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42373",1235122,"DERM_BBWQ","MW04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42374",1235127,"DERM_BBWQ","MW13",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42375",1235143,"DERM_BBWQ","BB50",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42376",1235149,"DERM_BBWQ","MW13",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42377",1235189,"DERM_BBWQ","BB47",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42378",1235213,"DERM_BBWQ","PR08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42379",1235237,"DERM_BBWQ","BB44",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"42380",1235255,"DERM_BBWQ","BL12",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42381",1235261,"DERM_BBWQ","AR03",NA,"Ammonia",0.5,"",NA,NA,NA
"42382",1235275,"DERM_BBWQ","BB38",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42383",1235295,"DERM_BBWQ","CM02",NA,"Ammonia",0.5,"",NA,NA,NA
"42384",1235297,"DERM_BBWQ","MR07",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42385",1235325,"DERM_BBWQ","MR06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42386",1235329,"DERM_BBWQ","MR06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42387",1235330,"DERM_BBWQ","TM05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42388",1235346,"DERM_BBWQ","MR05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42389",1235376,"DERM_BBWQ","TM08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42390",1235378,"DERM_BBWQ","WC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42391",1235379,"DERM_BBWQ","WC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42392",1235406,"DERM_BBWQ","MR03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42393",1235408,"DERM_BBWQ","MR08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42394",1235410,"DERM_BBWQ","MR03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42395",1235427,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42396",1235429,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42397",1235433,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42398",1235440,"DERM_BBWQ","MR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42399",1235476,"DERM_BBWQ","TM03A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42400",1235478,"DERM_BBWQ","BB19",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42401",1235484,"DERM_BBWQ","MR15",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42402",1235514,"DERM_BBWQ","BB17",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42403",1235545,"DERM_BBWQ","TM02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42404",1235562,"DERM_BBWQ","BB24",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42405",1235566,"DERM_BBWQ","BB22",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42406",1235584,"DERM_BBWQ","WC04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42407",1235589,"DERM_BBWQ","WC04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42408",1235597,"DERM_BBWQ","BB26",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42409",1235615,"DERM_BBWQ","BB54",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42410",1235633,"DERM_BBWQ","WC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42411",1235636,"DERM_BBWQ","WC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42412",1235647,"DERM_BBWQ","BB54",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42413",1235653,"DERM_BBWQ","SK01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42414",1235674,"DERM_BBWQ","BB02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42415",1235688,"DERM_BBWQ","BB04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42416",1235708,"DERM_BBWQ","BB04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42417",1235709,"DERM_BBWQ","BB06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42418",1235724,"DERM_BBWQ","BB06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42419",1235727,"DERM_BBWQ","BB05A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42420",1235732,"DERM_BBWQ","BB05A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42421",1235745,"DERM_BBWQ","AC01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42422",1235752,"DERM_BBWQ","AC01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42423",1235763,"DERM_BBWQ","AC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42424",1235780,"DERM_BBWQ","AC02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42425",1235796,"DERM_BBWQ","SK02",NA,"Ammonia",0.5,"",NA,NA,NA
"42426",1235799,"DERM_BBWQ","BB09",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42427",1235838,"DERM_BBWQ","BS01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42428",1235839,"DERM_BBWQ","OL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42429",1235854,"DERM_BBWQ","OL03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42430",1235868,"DERM_BBWQ","SK09",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42431",1235885,"DERM_BBWQ","LR01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42432",1235904,"DERM_BBWQ","BB11",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42433",1235908,"DERM_BBWQ","AC06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42434",1235915,"DERM_BBWQ","BS10",NA,"Ammonia",0.5,"",NA,NA,NA
"42435",1235939,"DERM_BBWQ","BS10",NA,"Ammonia",0.5,"",NA,NA,NA
"42436",1235943,"DERM_BBWQ","AC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42437",1235945,"DERM_BBWQ","AC03",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42438",1235964,"DERM_BBWQ","BB14",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42439",1235988,"DERM_BBWQ","LR10",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42440",1236031,"DERM_BBWQ","LR08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42441",1236035,"DERM_BBWQ","BS04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42442",1236039,"DERM_BBWQ","LR06",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42443",1236044,"DERM_BBWQ","LR05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42444",1236084,"DERM_BBWQ","BISC128",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42445",1236095,"DERM_BBWQ","BISC127",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42446",1236119,"DERM_BBWQ","BISC102",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42447",1236126,"DERM_BBWQ","BISC110",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42448",1236148,"DERM_BBWQ","BISC101",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42449",1236171,"DERM_BBWQ","BISC123",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42450",1236184,"DERM_BBWQ","BISC122",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42451",1236193,"DERM_BBWQ","FLAB02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42452",1236208,"DERM_BBWQ","FLAB02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42453",1236215,"DERM_BBWQ","FLAB01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42454",1236235,"DERM_BBWQ","BISC121",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42455",1236260,"DERM_BBWQ","BB32",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42456",1236264,"DERM_BBWQ","BB35",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42457",1236278,"DERM_BBWQ","BB35",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42458",1236300,"DERM_BBWQ","BB37",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42459",1236303,"DERM_BBWQ","CD05",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42460",1236325,"DERM_BBWQ","BB36",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42461",1236335,"DERM_BBWQ","CD02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42462",1236350,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42463",1236351,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42464",1236368,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42465",1236371,"DERM_BBWQ","BB52",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42466",1236380,"DERM_BBWQ","CD01A",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42467",1236397,"DERM_BBWQ","SP01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42468",1236422,"DERM_BBWQ","BB34",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42469",1236430,"DERM_BBWQ","SP04",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42470",1236443,"DERM_BBWQ","BB31",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42471",1236468,"DERM_BBWQ","CD09",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42472",1236469,"DERM_BBWQ","CG01",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42473",1236485,"DERM_BBWQ","BB27",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42474",1236490,"DERM_BBWQ","SP08",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42475",1236527,"DERM_BBWQ","CG07",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42476",1236551,"DERM_BBWQ","BL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
"42477",1236553,"DERM_BBWQ","BL02",NA,"Ammonia",0.5,"mg/l",NA,NA,NA
